"skill_id","user_id","relation_id","skill_name","skill_rate","skill_summery","skill_desc","rec_create","rec_update","skill_status"
70809,205066,186712,"manual handling","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60670,177168,161075,"Excellent Numeracy and Literacy skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60669,177168,161075,"Very hard working","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
54821,160889,146234,"Touch typing 60 words per minute","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
54820,160689,146051,"Team-spirited: During a recent \""Sky News Day\"" We were required to work in teams which I enjoyed and felt able to make a positive contribution to.","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73224,211232,192358,"Problem Solving","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71957,208168,189530,"Networking","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71956,207858,189252,"fencing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70229,203376,185168,"Biking","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69575,201159,183120,"Good understanding","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70227,203376,185168,"Acting","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71194,206215,187753,"Health and Safety Skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71195,206215,187753,"Sewing Machine Mechanic","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
68306,197448,179701,"Change Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
74189,214253,195137,"Decision making - I am interested in the challenge of searching for a solution and will make decisions having thought through all the available alternatives.","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
74188,210579,191746,"Working with others. ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72691,209756,191011,"organised","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72689,209756,191011,"cash handeling","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72690,209756,191011,"people skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60823,177696,161544,"Cat and Genny","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72303,208503,189840,"Independent worker","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72302,208503,189840,"Team Player ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72301,208994,190298,"Reliable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72300,208994,190298,"honest","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70885,182198,165694,"Cash handling/cashing up","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65587,190182,173003,"Sales","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65588,190182,173003,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71002,205600,187201,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71001,205600,187201,"Leadership","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71000,205600,187201,"Team Work","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48093,143241,130182,"Microsoft Office Competent","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48094,143241,130182,"Food and Hygiene Trained","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48095,143241,130182,"Bronze Medalion ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48098,143322,130258,"technical skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60819,177696,161544,"Water Hygiene","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48106,143181,130128,"Sports first aid - level 2","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48105,143181,130128,"NPLQ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60818,177696,161544,"Bursting and Winching Training","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48107,143181,130128,"CSCS","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48108,143181,130128,"Computer","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48109,143181,130128,"Customer communacation ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
55024,110702,100543,"I have worked as a supply TA with reception children and key stage 1 and 2.","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72299,208994,190298,"Team player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72298,208979,190285,"Flexibility","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72297,208979,190285,"Communication","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70897,205407,187020,"Time Managment Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70589,204454,186143,"Professionalism ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70588,204454,186143,"Helpful","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70587,204454,186143,"Patience ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70586,204454,186143,"Friendly","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70585,204454,186143,"Organiser","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70583,204370,186067,"Sound Recordist","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70584,204454,186143,"Communication","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70863,204953,186608,"NVQ floorlaying","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70864,205174,186808,"Computer Literate: Windows 7, Windows Vista and Windows XP, Microsoft Word,  Microsoft Excel, Microsoft Power Point, Microsoft Outlook, Open Office,  Grand Hotel (Reservations Management Software), and Internet. ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70861,204953,186608,"NVQ carpentry","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
66670,164898,175823,"Determined","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65542,190064,172896,"Works well in a team","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65543,190064,172896,"Administration","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65544,190064,172896,"Customer Service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65545,189966,172803,"Professional Photographer.","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65546,189966,172803,"Very practical and can turn my hand to most things","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60305,175802,159824,"Interpersonal skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60306,175802,159824,"Communication ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60307,175802,159824,"Teamwork ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60308,175802,159824,"Flexibility","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65899,191187,173946,"RAMP HANDLING,BASIC AND INTERMEDIATE","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70907,205423,187035,"•an interest in new-born babies","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70908,205423,187035,"•a good understanding of the physiological and psychological needs of the new-born ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70792,205039,186686,"Understanding for the importance of customer service","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70791,204975,186625,"very personable and polite with good manners and etiquette","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70790,204975,186625,"good organisational skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70789,204975,186625,"good common sense and work ethic","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60321,168701,153362,"I am an innovator and motivator","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
74042,213753,194679,"Provide information and emotional support to patients and relatives ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
74043,213753,194679,"Health and Safety","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69726,201835,183738,"knowledge of microsoft work","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69755,200125,182167,"Communicates well wih others","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
66008,190963,173732,"Operation of a laithe","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60328,176437,160410,"Communication ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60329,176437,160410,"Knowledge","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60330,176437,160410,"Qucik Learner","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60331,176437,160410,"Enthusiastic ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71205,206202,187742,"Till Work","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
65900,191187,173946,"IATA DANGEROUS GOODS, CAT 10","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70517,204246,185953,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70513,204240,185946,"Customer service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
66959,193987,176556,"Abrasive wheels training","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48185,143532,130451,"Child care","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70509,204240,185946,"Lifeguard Qualification","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70508,204242,185949,"Sage Accounting Software","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70507,204242,185949,"Microsoft Word","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70506,204242,185949,"Microsoft Excel","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70505,204198,185911,"General Computer Skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48187,143532,130451,"Office skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48188,143532,130451,"Customer services","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70512,204240,185946,"First aid at work","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48190,143532,130451,"People Management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48191,143532,130451,"Wages ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48192,143532,130451,"Domestic ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48193,143532,130451,"Animal care","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48194,143532,130451,"Medical Background","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48196,143604,130515,"INSTALLATION OF SIGNALLING EQUIPMENT","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48197,143604,130515,"WORKING IN REB","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48198,143604,130515,"WORKING IN RELAY ROOM","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48199,143604,130515,"WORKING IN SER","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48200,143604,130515,"ALL FORMS OF RAILWAY CIVILS WORK","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48201,143604,130515,"LOC BUILDING","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48202,143604,130515,"POINTS WORK","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71628,207302,188749,"Ability to work as a team and alone","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71762,207622,189046,"reliable ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72756,208667,189997,"Auto CAD","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72197,208760,190085,"I know the recovery position","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72198,208756,190081,"Fast Learner","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69296,200358,182383,"Good money keeping skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71163,205860,187433,"Computer skills: Windows OS, Microsoft Office, Newcase database application, SPIN archive application, Mac OS","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71162,205860,187433,"Problem solving","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71161,205860,187433,"Initiative","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
71160,205860,187433,"Teamwork","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70672,204592,186271,"Computer Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72973,210632,191796,"Can Multi- task","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70079,202879,184708,"Good Time Management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70671,204592,186271,"Flexibility","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70675,204592,186271,"Approachable","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58571,171675,156035,"Key Skills in Communication ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58570,171675,156035,"Key Skills Application of number","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58568,171675,156035,"EDI Level 2 NVQ in Food and Drink Service","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58569,171675,156035,"EDI Level 2 award in Hospitality and Catering","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69705,201817,183722,"self-motivated","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
68866,199448,181553,"Watch Adjustment","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
68867,199448,181553,"Knowledge of First Aid","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
68868,199448,181553,"Time Keeping","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70078,202879,184708,"People Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
72972,210632,191796,"Studied Spanish","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60663,177168,161075,"Highly inventive","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60664,177168,161075,"Excellent use of initiative ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60665,177168,161075,"Very easy to get along with ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60666,177168,161075,"Friendly and approachable ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60667,177168,161075,"Encouraging","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60668,177168,161075,"Inspirational","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70808,205066,186712,"medication training by hospital","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
70297,203641,185406,"Retail","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
69819,201944,183842,"Ability to prioritise and run several jobs at once","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
64806,188196,171184,"Customer service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
54119,34391,31017,"Shorthand","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58892,171986,156323,"General DIY","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
68305,197448,179701,"Project Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
67163,192847,175475,"Analytical ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60662,177168,161075,"Artistic","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60658,177168,161075,"Verbal and written skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60659,177168,161075,"Presentation skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60660,177168,161075,"Fully IT literate ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60661,177168,161075,"Experience with a  variety of Design software","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60657,177168,161075,"Creativity ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
60656,177168,161075,"Team Building and Organisation ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48264,142623,129612,"Team work","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48265,142623,129612,"Computers","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
48266,142623,129612,"Leadership","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
